"SEAL_ID","SEX","DATE_OF_DEATH","SEX_CONFIRMATION_FLAG","SEX_CONFIRMATION_RATING"
4766.00,"F",,"U",
4767.00,"M",,"U",
4768.00,"M",,"U",
4769.00,"F",,"U",
4770.00,"M",,"U",
4771.00,"M",,"U",
4772.00,"M",,"U",
4773.00,"M",,"U",
4774.00,"F",,"U",
4775.00,"M",,"U",
4776.00,"M",,"U",
4777.00,"F",,"U",
4778.00,"M",,"U",
4779.00,"F",,"U",
4780.00,"M",,"U",
4781.00,"M",,"U",
4782.00,"M",,"U",
4783.00,"F",,"U",
4784.00,"M",,"U",
4785.00,"M",,"U",
4786.00,"M",,"U",
4787.00,"F",,"U",
4788.00,"M",,"U",
4789.00,"F",,"U",
4790.00,"M",,"U",
4791.00,"F",,"U",
4792.00,"F",,"U",
4793.00,"F",,"U",
4794.00,"F",,"U",
4795.00,"M",,"U",
4796.00,"F",,"U",
4797.00,"M",,"U",
4798.00,"M",,"U",
4799.00,"F",,"U",
4800.00,"F",,"U",
4801.00,"M",,"U",
4802.00,"F",,"U",
4803.00,"M",,"U",
4804.00,"F",,"U",
4805.00,"F",,"U",
4806.00,"F",,"U",
4807.00,"M",,"U",
4808.00,"F",,"U",
4809.00,"M",,"U",
4810.00,"F",,"U",
4811.00,"M",,"U",
4812.00,"M",,"U",
4813.00,"M",,"U",
4814.00,"M",,"U",
4815.00,"M",,"U",
4816.00,"M",,"U",
4817.00,"F",,"U",
4818.00,"F",,"U",
4819.00,"F",,"U",
4820.00,"M",,"U",
4821.00,"F",,"U",
4822.00,"F",,"U",
4823.00,"F",,"U",
4824.00,"F",,"U",
4825.00,"M",,"U",
4826.00,"M",,"U",
4827.00,"M",,"U",
4828.00,"M",,"U",
4829.00,"M",,"U",
4830.00,"M",,"U",
4831.00,"M",,"U",
4832.00,"M",,"U",
4833.00,"M",,"U",
4834.00,"F",,"U",
4835.00,"M",,"U",
4836.00,"M",,"U",
4837.00,"M",,"U",
4838.00,"F",,"U",
4839.00,"F",,"U",
4840.00,"F",,"U",
4841.00,"F",,"U",
4842.00,"M",,"U",
4843.00,"F",,"U",
4844.00,"M",,"U",
4845.00,"M",,"U",
4846.00,"M",,"U",
4847.00,"F",,"U",
4848.00,"M",,"U",
4849.00,"F",,"U",
4850.00,"F",,"U",
4851.00,"F",,"U",
4852.00,"M",,"U",
4853.00,"M",,"U",
4854.00,"F",,"U",
4855.00,"F",,"U",
4856.00,"F",,"U",
4857.00,"F",,"U",
4858.00,"F",,"U",
4859.00,"F",,"U",
4860.00,"M",,"U",
4861.00,"F",,"U",
4862.00,"M",,"U",
4863.00,"M",,"U",
4864.00,"F",,"U",
4865.00,"F",,"U",
4866.00,"F",,"U",
4867.00,"F",,"U",
4868.00,"M",,"U",
4869.00,"M",,"U",
4870.00,"M",,"U",
4871.00,"F",,"U",
4872.00,"F",,"U",
4873.00,"F",,"U",
4874.00,"F",,"U",
4875.00,"F",,"U",
4876.00,"F",,"U",
4877.00,"F",,"U",
4878.00,"F",,"U",
4879.00,"F",,"U",
4880.00,"M",,"U",
4881.00,"F",,"U",
4882.00,"F",,"U",
4883.00,"M",,"U",
4884.00,"M",,"U",
4885.00,"M",,"U",
4886.00,"F",,"U",
4887.00,"F",,"U",
4888.00,"F",,"U",
4889.00,"F",,"U",
4890.00,"F",,"U",
4891.00,"M",,"U",
4892.00,"F",,"U",
4893.00,"M",,"U",
4894.00,"F",,"U",
4895.00,"F",,"U",
4896.00,"F",,"U",
4897.00,"M",,"U",
4898.00,"F",,"U",
4899.00,"M",,"U",
4900.00,"F",,"U",
4901.00,"F",,"U",
4902.00,"M",,"U",
4903.00,"M",,"U",
4904.00,"M",,"U",
4905.00,"M",,"U",
4906.00,"F",,"U",
4907.00,"M",,"U",
4908.00,"F",,"U",
4909.00,"M",,"U",
4910.00,"M",,"U",
4911.00,"M",,"U",
4912.00,"F",,"U",
4913.00,"M",,"U",
4914.00,"M",,"U",
4915.00,"M",,"U",
4916.00,"F",,"U",
4917.00,"F",,"U",
4918.00,"F",,"U",
4919.00,"M",,"U",
4920.00,"M",,"U",
5297.00,"F",,"U",
5298.00,"M",,"U",
5299.00,"F",,"U",
5300.00,"M",,"U",
5301.00,"F",,"U",
5302.00,"M",,"U",
5303.00,"M",,"U",
5304.00,"F",,"U",
5305.00,"F",,"U",
5306.00,"F",,"U",
5307.00,"F",,"U",
5308.00,"F",,"U",
5309.00,"F",,"U",
5310.00,"M",,"U",
5311.00,"M",,"U",
5312.00,"F",,"U",
5313.00,"F",,"U",
5314.00,"M",,"U",
5315.00,"F",,"U",
5316.00,"M",,"U",
5317.00,"F",,"U",
5318.00,"F",,"U",
5319.00,"F",,"U",
5320.00,"M",,"U",
5321.00,"M",,"U",
5322.00,"F",,"U",
5323.00,"M",,"U",
5324.00,"F",,"U",
5325.00,"F",,"U",
5326.00,"M",,"U",
5327.00,"M",,"U",
5328.00,"M",,"U",
5329.00,"M",,"U",
5330.00,"M",,"U",
5331.00,"M",,"U",
5332.00,"F",,"U",
5333.00,"F",,"U",
5334.00,"F",,"U",
5335.00,"M",,"U",
5336.00,"F",,"U",
5337.00,"M",,"U",
5338.00,"F",,"U",
5339.00,"F",,"U",
5340.00,"F",,"U",
5341.00,"M",,"U",
5342.00,"F",,"U",
5343.00,"F",,"U",
5344.00,"F",,"U",
5345.00,"F",,"U",
5346.00,"M",,"U",
5347.00,"F",,"U",
5348.00,"F",,"U",
5349.00,"F",,"U",
5350.00,"F",,"U",
5351.00,"M",,"U",
5352.00,"F",,"U",
5353.00,"F",,"U",
5354.00,"M",,"U",
5355.00,"F",,"U",
5356.00,"F",,"U",
5357.00,"F",,"U",
5358.00,"M",,"U",
5359.00,"M",,"U",
5360.00,"F",,"U",
5361.00,"M",,"U",
5362.00,"F",,"U",
5363.00,"M",,"U",
5364.00,"F",,"U",
5365.00,"M",,"U",
5366.00,"M",,"U",
5367.00,"F",,"U",
5368.00,"M",,"U",
5369.00,"M",,"U",
5370.00,"M",,"U",
5371.00,"F",,"U",
5372.00,"M",,"U",
5373.00,"M",,"U",
5374.00,"M",,"U",
5375.00,"M",,"U",
5376.00,"F",,"U",
5377.00,"M",,"U",
5378.00,"F",,"U",
5379.00,"M",,"U",
5380.00,"M",,"U",
5382.00,"F",,"U",
5383.00,"M",,"U",
5384.00,"M",,"U",
5385.00,"F",,"U",
5386.00,"M",,"U",
5387.00,"F",,"U",
5388.00,"F",,"U",
5389.00,"F",,"U",
5390.00,"F",,"U",
5391.00,"M",,"U",
5392.00,"F",,"U",
5393.00,"F",,"U",
5394.00,"M",,"U",
5395.00,"M",,"U",
5396.00,"M",,"U",
5397.00,"F",,"U",
5398.00,"F",,"U",
5399.00,"F",,"U",
5400.00,"M",,"U",
5401.00,"F",,"U",
5402.00,"M",,"U",
5403.00,"M",,"U",
5404.00,"F",,"U",
5405.00,"F",,"U",
5406.00,"M",,"U",
5407.00,"M",,"U",
5408.00,"M",,"U",
5409.00,"M",,"U",
5410.00,"M",,"U",
5411.00,"M",,"U",
5412.00,"F",,"U",
5413.00,"F",,"U",
5414.00,"M",,"U",
5415.00,"F",,"U",
5416.00,"M",,"U",
5417.00,"M",,"U",
5418.00,"F",,"U",
5419.00,"F",,"U",
5420.00,"M",,"U",
5421.00,"F",,"U",
5422.00,"M",,"U",
5423.00,"F",,"U",
5424.00,"M",,"U",
5425.00,"M",,"U",
5426.00,"F",,"U",
5427.00,"F",,"U",
5428.00,"F",,"U",
5429.00,"F",,"U",
5430.00,"M",,"U",
5431.00,"M",,"U",
5432.00,"F",,"U",
5433.00,"F",,"U",
5434.00,"M",,"U",
5435.00,"M",,"U",
5436.00,"F",,"U",
5437.00,"F",,"U",
5438.00,"M",,"U",
5439.00,"F",,"U",
5440.00,"F",,"U",
5441.00,"F",,"U",
5442.00,"F",,"U",
5443.00,"M",,"U",
5444.00,"M",,"U",
5445.00,"F",,"U",
5446.00,"F",,"U",
5447.00,"F",,"U",
5448.00,"M",,"U",
5449.00,"F",,"U",
5450.00,"M",,"U",
5451.00,"M",,"U",
5452.00,"F",,"U",
5453.00,"F",,"U",
5454.00,"M",,"U",
5455.00,"F",,"U",
5456.00,"M",,"U",
5457.00,"M",,"U",
5458.00,"M",,"U",
5459.00,"F",,"U",
5460.00,"M",,"U",
5461.00,"F",,"U",
5462.00,"F",,"U",
5463.00,"F",,"U",
5464.00,"M",,"U",
5465.00,"F",,"U",
5467.00,"M",,"U",
5468.00,"M",,"U",
5469.00,"F",,"U",
5470.00,"F",,"U",
5471.00,"F",,"U",
5472.00,"M",,"U",
5473.00,"F",,"U",
5474.00,"F",,"U",
5475.00,"M",,"U",
5476.00,"M",,"U",
5477.00,"M",,"U",
5478.00,"M",,"U",
5479.00,"F",,"U",
5480.00,"F",,"U",
5481.00,"F",,"U",
5482.00,"M",,"U",
5483.00,"M",,"U",
5484.00,"M",,"U",
5485.00,"M",,"U",
5486.00,"M",,"U",
5487.00,"F",,"U",
5488.00,"F",,"U",
5489.00,"F",,"U",
5490.00,"F",,"U",
5491.00,"F",,"U",
5492.00,"M",,"U",
5493.00,"M",,"U",
5494.00,"F",,"U",
5495.00,"M",,"U",
5496.00,"M",,"U",
5497.00,"F",,"U",
5498.00,"F",,"U",
5499.00,"F",,"U",
5500.00,"F",,"U",
5501.00,"M",,"U",
5502.00,"M",,"U",
5503.00,"M",,"U",
5504.00,"F",,"U",
5505.00,"F",,"U",
5506.00,"M",,"U",
5507.00,"M",,"U",
5508.00,"M",,"U",
5509.00,"M",,"U",
5510.00,"M",,"U",
5511.00,"M",,"U",
5512.00,"M",,"U",
5513.00,"F",,"U",
5514.00,"M",,"U",
5515.00,"M",,"U",
5516.00,"M",,"U",
5517.00,"M",,"U",
5518.00,"M",,"U",
5519.00,"M",,"U",
5520.00,"F",,"U",
5521.00,"F",,"U",
5522.00,"M",,"U",
5523.00,"F",,"U",
5524.00,"F",,"U",
5525.00,"M",,"U",
5526.00,"F",,"U",
5527.00,"F",,"U",
5528.00,"F",,"U",
5529.00,"M",,"U",
5530.00,"M",,"U",
5531.00,"M",,"U",
5532.00,"M",,"U",
5533.00,"M",,"U",
5534.00,"F",,"U",
5535.00,"M",,"U",
5536.00,"M",,"U",
5537.00,"F",,"U",
5538.00,"F",,"U",
5539.00,"F",,"U",
5540.00,"M",,"U",
5541.00,"F",,"U",
5542.00,"F",,"U",
5543.00,"F",,"U",
5544.00,"M",,"U",
5545.00,"F",,"U",
5546.00,"F",,"U",
5547.00,"M",,"U",
5548.00,"M",,"U",
5549.00,"F",,"U",
5550.00,"F",,"U",
5551.00,"M",,"U",
5552.00,"F",,"U",
5553.00,"F",,"U",
5554.00,"F",,"U",
5555.00,"F",,"U",
5556.00,"F",,"U",
5557.00,"M",,"U",
5558.00,"M",,"U",
5559.00,"M",,"U",
5560.00,"F",,"U",
5561.00,"F",,"U",
5562.00,"F",,"U",
5563.00,"F",,"U",
5564.00,"F",,"U",
5565.00,"M",,"U",
5567.00,"F",,"U",
5568.00,"M",,"U",
5569.00,"F",,"U",
5570.00,"M",,"U",
5571.00,"F",,"U",
5572.00,"M",,"U",
5573.00,"F",,"U",
5574.00,"M",,"U",
5575.00,"M",,"U",
5576.00,"F",,"U",
5577.00,"M",,"U",
5578.00,"F",,"U",
5960.00,"M",,"U",
5961.00,"M",,"U",
5962.00,"M",,"U",
5963.00,"M",,"U",
5964.00,"F",,"U",
5965.00,"M",,"U",
5966.00,"F",,"U",
5967.00,"M",,"U",
5968.00,"M",,"U",
5969.00,"F",,"U",
5970.00,"M",,"U",
5971.00,"M",,"U",
5972.00,"M",,"U",
5973.00,"M",,"U",
5974.00,"M",,"U",
5975.00,"M",,"U",
5976.00,"M",,"U",
5977.00,"M",,"U",
5978.00,"F",,"U",
5979.00,"M",,"U",
5980.00,"F",,"U",
5981.00,"F",,"U",
5982.00,"F",,"U",
5983.00,"M",,"U",
5984.00,"F",,"U",
5985.00,"F",,"U",
5986.00,"M",,"U",
5987.00,"M",,"U",
5988.00,"M",,"U",
5989.00,"M",,"U",
5990.00,"F",,"U",
5991.00,"F",,"U",
5992.00,"F",,"U",
5993.00,"F",,"U",
5994.00,"F",,"U",
5995.00,"M",,"U",
5996.00,"F",,"U",
5997.00,"M",,"U",
5998.00,"F",,"U",
5999.00,"M",,"U",
6001.00,"F",,"U",
6002.00,"F",,"U",
6003.00,"M",,"U",
6004.00,"F",,"U",
6005.00,"M",,"U",
6006.00,"F",,"U",
6007.00,"M",,"U",
6008.00,"M",,"U",
6009.00,"M",,"U",
6010.00,"F",,"U",
6011.00,"M",,"U",
6012.00,"M",,"U",
6013.00,"M",,"U",
6014.00,"F",,"U",
6015.00,"F",,"U",
6016.00,"M",,"U",
6000.00,"M",,"U",
6017.00,"F",,"U",
6018.00,"M",,"U",
6019.00,"F",,"U",
6020.00,"M",,"U",
6021.00,"F",,"U",
6022.00,"F",,"U",
6023.00,"M",,"U",
6024.00,"M",,"U",
1.00,"U",,"U",
3.00,"U",,"U",
4.00,"U",,"U",
5.00,"U",,"U",
6.00,"U",,"U",
7.00,"U",,"U",
8.00,"F",,"U",
9.00,"U",,"U",
10.00,"U",,"U",
11.00,"F",,"U",
12.00,"U",,"U",
13.00,"F",,"U",
14.00,"M",,"U",
15.00,"M",,"U",
16.00,"F",,"U",
17.00,"M",,"U",
18.00,"F",,"U",
19.00,"F",,"U",
20.00,"M",,"U",
21.00,"F",,"U",
22.00,"M",,"U",
23.00,"M",,"U",
24.00,"M",,"U",
25.00,"F",,"U",
26.00,"M",,"U",
27.00,"M",,"U",
28.00,"M",,"U",
29.00,"F",,"U",
30.00,"F",,"U",
31.00,"M",,"U",
32.00,"M",,"U",
33.00,"F",,"U",
34.00,"U",,"U",
35.00,"U",,"U",
36.00,"U",,"U",
37.00,"F",,"U",
38.00,"F",,"U",
39.00,"F",,"U",
40.00,"F",,"U",
41.00,"F",,,
42.00,"U",,"U",
43.00,"F",,"U",
44.00,"M",,"U",
45.00,"F",,"U",
46.00,"M",,"U",
47.00,"F",,"U",
48.00,"M",,"U",
49.00,"F",,"U",
50.00,"F",,"U",
51.00,"M",,"U",
52.00,"F",,"U",
53.00,"F",,"U",
54.00,"M",,"U",
55.00,"F",,"U",
56.00,"F",,"U",
57.00,"F",,"U",
58.00,"F",,"U",
59.00,"F",,"U",
60.00,"M",,"U",
61.00,"F",,"U",
62.00,"F",,"U",
63.00,"F",,"U",
64.00,"M",,"U",
65.00,"M",,"U",
66.00,"M",,"U",
67.00,"F",,"U",
68.00,"F",,"U",
69.00,"M",,"U",
70.00,"F",,"U",
71.00,"F",,"U",
72.00,"F",,"U",
73.00,"F",,"U",
74.00,"M",,"U",
75.00,"F",,"U",
76.00,"F",,"U",
77.00,"F",,"U",
78.00,"F",,"U",
79.00,"F",,"U",
80.00,"M",,"U",
81.00,"M",,"U",
82.00,"M",,"U",
83.00,"M",,"U",
84.00,"M",,"U",
85.00,"M",,"U",
86.00,"M",,"U",
87.00,"M",,"U",
88.00,"M",,"U",
89.00,"M",,"U",
90.00,"M",,"U",
91.00,"M",,"U",
92.00,"M",,"U",
93.00,"M",,"U",
94.00,"M",,"U",
95.00,"F",,"U",
96.00,"M",,"U",
97.00,"F",,"U",
98.00,"M",,"U",
99.00,"F",,"U",
100.00,"F",,"U",
101.00,"M",,"U",
102.00,"F",,"U",
103.00,"M",,"U",
104.00,"F",,"U",
105.00,"F",,"U",
106.00,"M",,"U",
107.00,"F",,"U",
108.00,"M",,"U",
109.00,"M",,"U",
110.00,"F",,"U",
111.00,"M",,"U",
112.00,"M",,"U",
113.00,"M",,"U",
114.00,"F",,"U",
115.00,"U",,"U",
116.00,"F",,"U",
117.00,"M",,"U",
118.00,"M",,"U",
119.00,"F",,"U",
120.00,"M",,"U",
121.00,"F",,"U",
122.00,"F",,"U",
123.00,"F",,"U",
124.00,"F",,"U",
125.00,"F",,"U",
126.00,"F",,"U",
127.00,"F",,"U",
128.00,"M",,"U",
129.00,"F",,"U",
130.00,"F",,"U",
131.00,"F",,"U",
132.00,"U",,"U",
133.00,"M",,"U",
134.00,"F",,"U",
135.00,"F",,"U",
136.00,"M",,"U",
137.00,"F",,"U",
138.00,"F",,"U",
139.00,"M",,"U",
140.00,"M",,"U",
141.00,"F",,"U",
142.00,"F",,"U",
143.00,"M",,"U",
144.00,"F",,"U",
145.00,"F",,"U",
146.00,"F",,"U",
147.00,"F",,"U",
148.00,"F",,"U",
149.00,"F",,"U",
150.00,"M",,"U",
151.00,"M",,"U",
152.00,"M",,"U",
153.00,"M",,"U",
154.00,"F",,"U",
155.00,"F",,"U",
156.00,"M",,"U",
157.00,"M",,"U",
158.00,"M",,"U",
159.00,"M",,"U",
160.00,"M",,"U",
161.00,"M",,"U",
162.00,"M",,,
163.00,"F",,"U",
164.00,"M",,"U",
165.00,"M",,"U",
166.00,"M",,"U",
167.00,"F",,"U",
168.00,"M",,"U",
169.00,"M",,"U",
170.00,"M",,"U",
171.00,"M",,"U",
172.00,"F",,"U",
173.00,"F",,"U",
174.00,"F",,"U",
175.00,"F",,"U",
176.00,"F",,"U",
177.00,"M",,"U",
178.00,"M",,"U",
179.00,"M",,"U",
180.00,"F",,"U",
181.00,"M",,"U",
182.00,"M",,"U",
183.00,"M",,"U",
184.00,"M",,"U",
185.00,"M",,"U",
186.00,"M",,"U",
187.00,"F",,"U",
188.00,"M",,"U",
189.00,"M",,"U",
190.00,"M",,"U",
191.00,"M",,"U",
192.00,"M",,"U",
193.00,"M",,"U",
194.00,"M",,"U",
195.00,"M",,"U",
196.00,"M",,"U",
197.00,"M",,"U",
198.00,"M",,"U",
199.00,"M",,"U",
200.00,"M",,"U",
201.00,"M",,"U",
202.00,"M",,"U",
203.00,"U",,"U",
204.00,"M",,"U",
205.00,"M",,"U",
206.00,"M",,"U",
207.00,"U",,"U",
208.00,"F",,"U",
209.00,"M",,"U",
210.00,"M",,"U",
211.00,"M",,"U",
212.00,"M",,"U",
213.00,"M",,"U",
214.00,"M",,"U",
215.00,"M",,"U",
216.00,"M",,"U",
217.00,"M",,"U",
218.00,"M",,"U",
219.00,"M",,"U",
220.00,"F",,"U",
221.00,"M",,"U",
222.00,"F",,"U",
223.00,"U",,"U",
224.00,"F",,"U",
225.00,"M",,"U",
226.00,"M",,"U",
227.00,"M",,"U",
228.00,"M",,"U",
229.00,"M",,"U",
230.00,"M",,"U",
231.00,"F",,"U",
232.00,"M",,"U",
233.00,"F",,"U",
234.00,"F",,"U",
235.00,"M",,"U",
236.00,"F",,"U",
237.00,"M",,"U",
238.00,"F",,"U",
239.00,"F",,"U",
240.00,"M",,"U",
241.00,"M",,"U",
244.00,"M",,"U",
245.00,"M",,"U",
246.00,"M",,"U",
247.00,"M",,"U",
248.00,"M",,"U",
249.00,"M",,"U",
250.00,"M",,"U",
251.00,"M",,"U",
252.00,"M",,"U",
253.00,"M",,"U",
254.00,"M",,"U",
255.00,"U",,"U",
256.00,"F",,"U",
257.00,"M",,"U",
258.00,"M",,"U",
259.00,"M",,"U",
260.00,"F",,"U",
261.00,"F",,"U",
262.00,"M",,"U",
263.00,"M",,"U",
264.00,"M",,"U",
265.00,"M",,"U",
266.00,"M",,"U",
267.00,"M",,"U",
268.00,"F",,"U",
269.00,"F",,"U",
270.00,"M",,"U",
271.00,"F",,"U",
272.00,"U",,"U",
273.00,"M",,"U",
274.00,"M",,"U",
275.00,"F",,"U",
276.00,"F",,"U",
277.00,"F",,"U",
278.00,"F",,"U",
279.00,"M",,"U",
280.00,"F",,"U",
281.00,"F",,"U",
282.00,"M",,"U",
283.00,"M",,"U",
284.00,"M",,"U",
285.00,"M",,"U",
286.00,"M",,"U",
287.00,"M",,"U",
288.00,"M",,"U",
289.00,"F",,"U",
290.00,"F",,"U",
291.00,"M",,"U",
292.00,"M",,"U",
293.00,"F",,"U",
294.00,"F",,"U",
295.00,"F",,"U",
296.00,"F",,"U",
297.00,"F",,"U",
298.00,"F",,"U",
299.00,"F",,"U",
300.00,"M",,"U",
301.00,"F",,"U",
302.00,"M",,"U",
303.00,"M",,"U",
304.00,"F",,"U",
305.00,"F",,"U",
306.00,"M",,"U",
307.00,"M",,"U",
308.00,"M",,"U",
309.00,"F",,"U",
310.00,"F",,"U",
311.00,"M",,"U",
663.00,"M",,"U",
664.00,"M",,"U",
665.00,"M",,"U",
666.00,"M",,"U",
667.00,"M",,"U",
668.00,"M",,"U",
669.00,"M",,"U",
670.00,"M",,"U",
671.00,"M",,"U",
672.00,"M",,"U",
673.00,"M",,"U",
674.00,"M",,"U",
675.00,"M",,"U",
676.00,"M",,"U",
677.00,"M",,"U",
678.00,"M",,"U",
679.00,"M",,"U",
680.00,"M",,"U",
681.00,"M",,"U",
682.00,"M",,"U",
683.00,"M",,"U",
684.00,"M",,"U",
685.00,"M",,"U",
686.00,"M",,"U",
687.00,"M",,"U",
688.00,"M",,"U",
689.00,"M",,"U",
690.00,"M",,"U",
691.00,"M",,"U",
692.00,"M",,"U",
693.00,"M",,"U",
694.00,"M",,"U",
695.00,"M",,"U",
696.00,"M",,"U",
697.00,"M",,"U",
698.00,"M",,"U",
699.00,"M",,"U",
700.00,"M",,"U",
701.00,"M",,"U",
702.00,"M",,"U",
703.00,"M",,"U",
704.00,"M",,"U",
705.00,"M",,"U",
706.00,"M",,"U",
707.00,"M",,"U",
708.00,"M",,"U",
709.00,"M",,"U",
710.00,"M",,"U",
711.00,"M",,"U",
712.00,"M",,"U",
713.00,"M",,"U",
714.00,"M",,"U",
715.00,"M",,"U",
716.00,"M",,"U",
717.00,"M",,"U",
718.00,"M",,"U",
719.00,"M",,"U",
720.00,"M",,"U",
721.00,"M",,"U",
722.00,"M",,"U",
723.00,"M",,"U",
724.00,"M",,"U",
725.00,"M",,"U",
726.00,"M",,"U",
727.00,"M",,"U",
728.00,"M",,"U",
729.00,"M",,"U",
730.00,"M",,"U",
731.00,"M",,"U",
732.00,"M",,"U",
733.00,"M",,"U",
734.00,"M",,"U",
735.00,"M",,"U",
736.00,"M",,"U",
737.00,"M",,"U",
738.00,"M",,"U",
739.00,"M",,"U",
740.00,"M",,"U",
741.00,"M",,"U",
742.00,"M",,"U",
743.00,"M",,"U",
744.00,"M",,"U",
745.00,"M",,"U",
746.00,"M",,"U",
747.00,"M",,"U",
748.00,"M",,"U",
750.00,"M",,"U",
751.00,"M",,"U",
752.00,"M",,"U",
753.00,"F",,"U",
754.00,"F",,"U",
755.00,"M",,"U",
756.00,"F",,"U",
757.00,"M",,"U",
758.00,"M",,"U",
759.00,"M",,"U",
760.00,"F",,"U",
761.00,"F",,"U",
762.00,"F",,"U",
763.00,"F",,"U",
764.00,"F",,"U",
765.00,"F",,"U",
766.00,"M",,"U",
767.00,"F",,"U",
768.00,"F",,"U",
769.00,"F",,"U",
770.00,"F",,"U",
771.00,"F",,"U",
772.00,"F",,"U",
773.00,"F",,"U",
774.00,"F",,"U",
775.00,"F",,"U",
776.00,"F",,"U",
777.00,"F",,"U",
778.00,"F",,"U",
779.00,"F",,"U",
780.00,"F",,"U",
781.00,"F",,"U",
782.00,"F",,"U",
783.00,"F",,"U",
784.00,"F",,"U",
785.00,"F",,"U",
786.00,"F",,"U",
787.00,"F",,"U",
788.00,"F",,"U",
789.00,"F",,"U",
790.00,"F",,"U",
791.00,"F",,"U",
792.00,"F",,"U",
793.00,"F",,"U",
794.00,"F",,"U",
795.00,"F",,"U",
796.00,"F",,"U",
797.00,"F",,"U",
798.00,"F",,"U",
799.00,"M",,"U",
800.00,"F",,"U",
801.00,"F",,"U",
802.00,"F",,"U",
803.00,"F",,"U",
804.00,"F",,"U",
805.00,"F",,"U",
806.00,"F",,"U",
807.00,"F",,"U",
808.00,"F",,"U",
809.00,"F",,"U",
810.00,"M",,"U",
811.00,"M",,"U",
812.00,"M",,"U",
813.00,"M",,"U",
814.00,"M",,"U",
815.00,"M",,"U",
816.00,"M",,"U",
817.00,"M",,"U",
818.00,"M",,"U",
819.00,"M",,"U",
820.00,"M",,"U",
821.00,"M",,"U",
822.00,"M",,"U",
823.00,"M",,"U",
824.00,"M",,"U",
825.00,"M",,"U",
826.00,"M",,"U",
827.00,"M",,"U",
828.00,"M",,"U",
829.00,"M",,"U",
830.00,"M",,"U",
831.00,"M",,"U",
832.00,"M",,"U",
833.00,"M",,"U",
834.00,"M",,"U",
835.00,"M",,"U",
836.00,"M",,"U",
837.00,"M",,"U",
838.00,"M",,"U",
839.00,"M",,"U",
840.00,"M",,"U",
841.00,"M",,"U",
842.00,"M",,"U",
843.00,"M",,"U",
844.00,"M",,"U",
845.00,"M",,"U",
846.00,"M",,"U",
847.00,"M",,"U",
848.00,"M",,"U",
849.00,"M",,"U",
850.00,"M",,"U",
851.00,"M",,"U",
852.00,"M",,"U",
853.00,"M",,"U",
854.00,"M",,"U",
855.00,"M",,"U",
856.00,"M",,"U",
857.00,"M",,"U",
858.00,"M",,"U",
859.00,"M",,"U",
860.00,"M",,"U",
861.00,"M",,"U",
862.00,"M",,"U",
863.00,"M",,"U",
864.00,"M",,"U",
865.00,"M",,"U",
866.00,"M",,"U",
867.00,"M",,"U",
868.00,"M",,"U",
869.00,"M",,"U",
870.00,"M",,"U",
871.00,"M",,"U",
872.00,"M",,"U",
873.00,"M",,"U",
874.00,"M",,"U",
875.00,"M",,"U",
876.00,"M",,"U",
877.00,"M",,"U",
878.00,"M",,"U",
879.00,"M",,"U",
880.00,"M",,"U",
881.00,"M",,"U",
882.00,"M",,"U",
883.00,"M",,"U",
884.00,"M",,"U",
885.00,"M",,"U",
886.00,"M",,"U",
887.00,"M",,"U",
888.00,"M",,"U",
889.00,"M",,"U",
890.00,"M",,"U",
891.00,"M",,"U",
892.00,"M",,"U",
893.00,"M",,"U",
894.00,"M",,"U",
895.00,"M",,"U",
896.00,"M",,"U",
897.00,"M",,"U",
898.00,"M",,"U",
899.00,"M",,"U",
900.00,"M",,"U",
901.00,"M",,"U",
902.00,"M",,"U",
903.00,"M",,"U",
904.00,"M",,"U",
905.00,"M",,"U",
906.00,"M",,"U",
907.00,"M",,"U",
908.00,"M",,"U",
909.00,"M",,"U",
910.00,"M",,"U",
911.00,"M",,"U",
912.00,"M",,"U",
913.00,"M",,"U",
914.00,"M",,"U",
915.00,"M",,"U",
916.00,"M",,"U",
917.00,"M",,"U",
918.00,"M",,"U",
919.00,"M",,"U",
920.00,"M",,"U",
921.00,"M",,"U",
922.00,"M",,"U",
923.00,"M",,"U",
924.00,"M",,"U",
925.00,"M",,"U",
926.00,"M",,"U",
927.00,"M",,"U",
928.00,"M",,"U",
929.00,"M",,"U",
930.00,"M",,"U",
931.00,"M",,"U",
932.00,"M",,"U",
933.00,"M",,"U",
934.00,"M",,"U",
935.00,"M",,"U",
936.00,"M",,"U",
1325.00,"F",,"U",
1326.00,"M",,"U",
1327.00,"F",,"U",
1328.00,"M",,"U",
1329.00,"M",,"U",
1330.00,"M",,"U",
1331.00,"F",,"U",
1332.00,"F",,"U",
1333.00,"M",,"U",
1334.00,"F",,"U",
1335.00,"F",,"U",
1336.00,"F",,"U",
1337.00,"F",,"U",
1338.00,"M",,"U",
1339.00,"F",,"U",
1340.00,"U",,"U",
1341.00,"F",,"U",
1342.00,"F",,"U",
1343.00,"F",,"U",
1344.00,"M",,"U",
1345.00,"F",,"U",
1346.00,"F",,"U",
1347.00,"M",,"U",
1348.00,"U",,"U",
1349.00,"F",,"U",
1350.00,"F",,"U",
1351.00,"F",,"U",
1352.00,"F",,"U",
1353.00,"F",,"U",
1354.00,"F",,"U",
1355.00,"U",,"U",
1356.00,"F",,"U",
1357.00,"F",,"U",
1358.00,"U",,"U",
1359.00,"M",,"U",
1360.00,"U",,"U",
1361.00,"F",,"U",
