"SEAL_ID","SEX","TAG_MATRIX","SURVIVAL_MATRIX","YEAR_BORN","BLACK_MASS","WEAN_MASS","BRANDED","COW_MASS","TAGS_USED","BRANDS_USED","PUP_MATRIX"
23824.00,"1","UUUUUUUUUUUUUUU222U2UUUUUU","00000000000000111101110000","1998","38","134","1",," O6466 O6467"," P369","000000000000001000000U0000"
23825.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","34","65","1",," O6468 O6469"," P393","00000000000000100000000000"
23827.00,"0","UUUUUUUUUUUUUUU22U2UUUUUUU","00000000000000111111000000","1998","44","173","1",," O6472 O6473"," P682","00000000000000100000000000"
23828.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000111100000000","1998","30","99","1",," O6474 O6475"," P742","00000000000000100000000000"
23829.00,"1","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000111100000000","1998","46","138","1",," O6476 O6477"," P672","00000000000000100000000000"
23830.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000111000000000","1998","44","119","1",," O6478 O6479"," P498","00000000000000100000000000"
23831.00,"1","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000111100000000","1998","40","89","1",," O6480 O6481"," P655","00000000000000100000000000"
23832.00,"0","UUUUUUUUUUUUUU1UUUUUUUUUUU","00000000000000110000000000","1998","36","85","1",," O6482 O6483"," P691","00000000000000100000000000"
23833.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000110100000000","1998","40","135","1",," O6484 O6485"," P494","00000000000000100000000000"
23834.00,"1","UUUUUUUUUUUUUU1UUUUUUUUUUU","00000000000000100000000000","1998","49","110","1",," O6486 O6487"," P469","00000000000000100000000000"
23835.00,"1","UUUUUUUUUUUUUUUU000UUUUUUU","00000000000000111111100000","1998","44","110","1",," O6488 O6489"," P427","00000000000000100000000000"
23836.00,"0","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000100000000000","1998","34",,"0",," O6490 O6491",,"00000000000000100000000000"
23837.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100100000000","1998","50","94","1",," O6492 O6493"," P404","00000000000000100000000000"
23838.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000111110000000","1998","34","95","1",," O6494 O6495"," P489","00000000000000100000000000"
23839.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000101000000000","1998","42","132","1",," O6496 O6497"," P778","00000000000000100000000000"
23840.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000110000000000","1998","41","88","1",," O6498 O6499"," P664","00000000000000100000000000"
23841.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000111100000000","1998","50","139","1",," O6500 O6501"," P706","00000000000000100000000000"
23842.00,"0","UUUUUUUUUUUUUU1UUUUUUUUUUU","00000000000000100000000000","1998","35","76","0",," O6502 O6503",,"00000000000000100000000000"
23843.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000101000000000","1998","40","123","1",," O6504 O6505"," P692","00000000000000100000000000"
23844.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000111000000000","1998","48","157","1",," O6506 O6507"," P343","00000000000000100000000000"
23845.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000101000000000","1998","39","132","1",," O6508 O6509"," P318","00000000000000100000000000"
23856.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","40","143","1",," O6530 O6531"," P468","00000000000000100000000000"
23857.00,"1","UUUUUUUUUUUUUUU20UUUUUUUUU","00000000000000111000000000","1998","41","109","1",," O6532 O6533"," P324","00000000000000100000000000"
23858.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","50",,"1",," O6534 O6535"," P351","00000000000000100000000000"
23859.00,"1","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000110000000000","1998","48","107","1",," O6536 O6537"," P322","00000000000000100000000000"
23860.00,"1","UUUUUUUUUUUUUU00UUUUUUUUUU","00000000000000110000000000","1998","45","152","1",," O6538 O6539"," P466","00000000000000100000000000"
23861.00,"0","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000100000000000","1998","49","123","0",," O6540 O6541",,"00000000000000100000000000"
23862.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","43","112","1",," O6542 O6543"," P435","00000000000000100000000000"
23863.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000110000000000","1998","40","117","1",," O6544 O6545"," P132","00000000000000100000000000"
23864.00,"0","UUUUUUUUUUUUUUU1UU0UUUUUUU","00000000000000110010010000","1998","50","134","1",," O6546 O6547"," P709","00000000000000100000000000"
23865.00,"1","UUUUUUUUUUUUUUU1U1UUUUUUUU","00000000000000111100000000","1998","46","145","1",," O6548 O6549"," P473","00000000000000100000000000"
23876.00,"1","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000100000000000","1998","41","158","0",," O6570 O6571",,"00000000000000100000000000"
23877.00,"1","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000100000000000","1998","35","141","1",," O6572 O6573"," P509","00000000000000100000000000"
23878.00,"1","UUUUUUUUUUUUUUUU0UUUUUUUUU","00000000000000111000000000","1998","30","124","1",," O6574 O6575"," P551","00000000000000100000000000"
23879.00,"0","UUUUUUUUUUUUUUUUUU0UUUUUUU","00000000000000100010000000","1998","43","145","1",," O6576 O6577"," P242","00000000000000100000000000"
21130.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXBT",,"00000000000000000000000000"
27823.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","33","72","0",," W2288 W2289",,"00000000000000001000000000"
27825.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","38","92","0",," W2292 W2293",,"00000000000000001000000000"
27826.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","47","145","0",," W2294 W2295",,"00000000000000001000000000"
27827.00,"0","UUUUUUUUUUUUUUUUU2UUUUUUUU","00000000000000001100000000","2000","33","80","0",," W2296 W2297",,"00000000000000001000000000"
27828.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","47","122","0",," W2298 W2299",,"00000000000000001000000000"
27829.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","40","76","0",," W2300 W2301",,"00000000000000001000000000"
27830.00,"0","UUUUUUUUUUUUUUUU21122UUUUU","00000000000000001111100000","2000","40","129","0",," W2302 W2303",,"00000000000000001000000000"
27831.00,"0","UUUUUUUUUUUUUUUU2UU1UU1UUU","00000000000000001001000000","2000","42","138","0",," W2304 W2305",,"00000000000000001000000000"
27832.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","37",,"0",," W2306 W2307",,"00000000000000001000000000"
27833.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001100000000","2000","37","170","0",," W2308 W2309",,"00000000000000001000000000"
29928.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29929.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29930.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29931.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29932.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30226.00,"2","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30227.00,"2","UUUUUUUUUUUUUUUUUUUUUUUU2U","00000000000000000000000010",,,,"0",,,,"00000000000000000000000000"
30231.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30232.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29933.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29934.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29935.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29937.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29938.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29939.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29940.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000010000",,,,"0",,,,"00000000000000000000000000"
29970.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000010000",,,,"0",,,,"00000000000000000000000000"
29971.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29972.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29973.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29974.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29975.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29977.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29978.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29979.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29980.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29981.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29982.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29983.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
26047.00,"1","UUUUUUUUUUUUUUU2UU02UUU0UU","00000000000000011111110100","1999","33","101","1",," O8703 O8704"," T533","00000000000000010000000U00"
28052.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","36","78","0",," W2752 W2753",,"00000000000000001000000000"
28053.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","37","75","0","374"," W2754 W2756",,"00000000000000001000000000"
28054.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","26","65","0",," W2757 W2758",,"00000000000000001000000000"
28055.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","36","55","0",," W2759 W2760",,"00000000000000001000000000"
28056.00,"1","UUUUUUUUUUUUUUUU21UUUUUUUU","00000000000000001100000000","2000","50","134","0",," W2761 W2762",,"00000000000000001000000000"
28057.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","37","90","0",," W2763 W2764",,"00000000000000001000000000"
28058.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","25",,"0",," W2766 W2767",,"00000000000000001000000000"
28059.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","41","95","0",," W2768 W2769",,"00000000000000001000000000"
28060.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","43","137","0",," W2770 W2771",,"00000000000000001000000000"
30179.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30181.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30182.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30183.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30184.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30185.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30186.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30187.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30189.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30190.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30191.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30206.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30207.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30208.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30209.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30210.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30211.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30212.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30214.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30215.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30216.00,"1","UUUUUUUUUUUUUUUUUUUUUU2UUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30217.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30218.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30219.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30220.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30222.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30223.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30224.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30225.00,"2","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
315.00,"0","UUUUUUUUUUUU1UUUUUUUUUUUUU","00010000000010000000000000","1987",,"77","0",," B0572 B0573",,"00010000000000000000000000"
21208.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFJ",,"00000000000000000000000000"
21209.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFK",,"00000000000000000000000000"
21210.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFL",,"00000000000000000000000000"
21211.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFM",,"00000000000000000000000000"
21212.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFN",,"00000000000000000000000000"
21213.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFO",,"00000000000000000000000000"
21214.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFP",,"00000000000000000000000000"
21215.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFR",,"00000000000000000000000000"
21216.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFS",,"00000000000000000000000000"
21217.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFT",,"00000000000000000000000000"
21218.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFU",,"00000000000000000000000000"
21219.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFW",,"00000000000000000000000000"
21220.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFX",,"00000000000000000000000000"
21221.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXFZ",,"00000000000000000000000000"
21222.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHA",,"00000000000000000000000000"
21223.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHB",,"00000000000000000000000000"
21224.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHC",,"00000000000000000000000000"
21225.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHD",,"00000000000000000000000000"
21226.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHE",,"00000000000000000000000000"
21227.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHF",,"00000000000000000000000000"
21245.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIB",,"00000000000000000000000000"
21246.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIC",,"00000000000000000000000000"
21247.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXID",,"00000000000000000000000000"
21248.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIE",,"00000000000000000000000000"
21249.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIF",,"00000000000000000000000000"
21250.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIH",,"00000000000000000000000000"
21251.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXII",,"00000000000000000000000000"
21252.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIJ",,"00000000000000000000000000"
21253.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIK",,"00000000000000000000000000"
21254.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIL",,"00000000000000000000000000"
21255.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIM",,"00000000000000000000000000"
21256.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIN",,"00000000000000000000000000"
21257.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIO",,"00000000000000000000000000"
21258.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIP",,"00000000000000000000000000"
21259.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXIR",,"00000000000000000000000000"
21271.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJF",,"00000000000000000000000000"
21272.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJH",,"00000000000000000000000000"
21273.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJI",,"00000000000000000000000000"
21274.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJJ",,"00000000000000000000000000"
21275.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJK",,"00000000000000000000000000"
21276.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJL",,"00000000000000000000000000"
21277.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJM",,"00000000000000000000000000"
21278.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJN",,"00000000000000000000000000"
21279.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJO",,"00000000000000000000000000"
21280.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJP",,"00000000000000000000000000"
21281.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJR",,"00000000000000000000000000"
21282.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJS",,"00000000000000000000000000"
21283.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXJT",,"00000000000000000000000000"
23881.00,"0","UUUUUUUUUUUUUUUU0UUUUUUUUU","00000000000000111101000000","1998","45","131","1",," O6580 O6581"," P755","00000000000000100000000000"
23882.00,"0","UUUUUUUUUUUUUUU22UUUUUUUUU","00000000000000111100011000","1998","38","122","1",," O6582 O6583"," P607","00000000000000100000000000"
23884.00,"1","UUUUUUUUUUUUUUU000UUUUUUUU","00000000000000111100000000","1998","38","87","1",," O6584 O6585"," P596","00000000000000100000000000"
23885.00,"1","UUUUUUUUUUUUUUU1U0UUUUUUUU","00000000000000111110100000","1998","40","125","1",," O6586 O6587"," P809","00000000000000100000000000"
23887.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000110000000000","1998","50","151","1",," O6590 O6591"," P822","00000000000000100000000000"
23900.00,"1","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000110000000000","1998","40","96","1",," O6621 O6622"," P246","00000000000000100000000000"
